"","importance","Ens_id","description","Category"
"ENSG00000126821",0.0347723581683546,"SGPP1","sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]","Small"
"ENSG00000102996",0.0346272062625477,"MMP15","matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]","Small"
"ENSG00000127616",0.0345950830048193,"SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]","Small"
"ENSG00000147251",0.0344238502200021,"DOCK11","dedicator of cytokinesis 11 [Source:HGNC Symbol;Acc:HGNC:23483]","Small"
"ENSG00000198624",0.0340465191075793,"CCDC69","coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]","Small"
"ENSG00000196335",0.0340256603352579,"STK31","serine/threonine kinase 31 [Source:HGNC Symbol;Acc:HGNC:11407]","Small"
"ENSG00000143995",0.0338779956427015,"MEIS1","Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]","Small"
"ENSG00000002745",0.0337313069908815,"WNT16","Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]","Small"
"ENSG00000164465",0.033680591644029,"DCBLD1","discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]","Small"
"ENSG00000171970",0.0336391437308868,"ZNF57","zinc finger protein 57 [Source:HGNC Symbol;Acc:HGNC:13125]","Small"
"ENSG00000154237",0.0336161616161616,"LRRK1","leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]","Small"
"ENSG00000188277",0.0334372681099384,"C15orf62","chromosome 15 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:34489]","Small"
"ENSG00000143799",0.0334333826044112,"PARP1","poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]","Small"
"ENSG00000125845",0.0333605664488017,"BMP2","bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]","Small"
"ENSG00000136240",0.033350677041405,"KDELR2","KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]","Small"
"ENSG00000261485",0.0333392674274571,"PAN3-AS1","PAN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39932]","Small"
"ENSG00000131711",0.0333267957576458,"MAP1B","microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]","Small"
"ENSG00000141469",0.0332240527501719,"SLC14A1","solute carrier family 14 member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]","Small"
"ENSG00000174125",0.0331704489700967,"TLR1","toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]","Small"
"ENSG00000133739",0.0331029177615883,"LRRCC1","leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]","Small"
"ENSG00000203896",0.033,"LIME1","Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]","Small"
"ENSG00000175097",0.0329225251218724,"RAG2","recombination activating 2 [Source:HGNC Symbol;Acc:HGNC:9832]","Small"
"ENSG00000257923",0.0328262462175506,"CUX1","cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]","Small"
"ENSG00000234444",0.0328253968253968,"ZNF736","zinc finger protein 736 [Source:HGNC Symbol;Acc:HGNC:32467]","Small"
"ENSG00000197948",0.0328176432403129,"FCHSD1","FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]","Small"
"ENSG00000115457",0.0327232134841027,"IGFBP2","insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]","Small"
"ENSG00000166073",0.0327020896221791,"GPR176","G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370]","Small"
"ENSG00000111057",0.0323571095571096,"KRT18","keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]","Small"
"ENSG00000186487",0.0323181818181818,"MYT1L","myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]","Small"
"ENSG00000153721",0.0320963855421687,"CNKSR3","CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]","Small"
"ENSG00000244617",0.032,"ASPRV1","aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321]","Small"
"ENSG00000073670",0.0319972538424061,"ADAM11","ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189]","Small"
"ENSG00000044524",0.0319,"EPHA3","EPH receptor A3 [Source:HGNC Symbol;Acc:HGNC:3387]","Small"
"ENSG00000076864",0.0318478021978024,"RAP1GAP","RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]","Small"
"ENSG00000262576",0.0318412030799884,"PCDHGA4","protocadherin gamma subfamily A, 4 [Source:HGNC Symbol;Acc:HGNC:8702]","Small"
"ENSG00000127951",0.0318182184606064,"FGL2","fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]","Small"
"ENSG00000158715",0.0318181818181818,"SLC45A3","solute carrier family 45 member 3 [Source:HGNC Symbol;Acc:HGNC:8642]","Small"
"ENSG00000196526",0.0316941029491378,"AFAP1","actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017]","Small"
"ENSG00000133317",0.0316419126281119,"LGALS12","galectin 12 [Source:HGNC Symbol;Acc:HGNC:15788]","Small"
"ENSG00000072818",0.0316250063480778,"ACAP1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16467]","Small"
"ENSG00000167525",0.0316099450797451,"PROCA1","protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600]","Small"
"ENSG00000176842",0.0315804061812039,"IRX5","iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]","Small"
"ENSG00000132744",0.0315747323794383,"ACY3","aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104]","Small"
"ENSG00000184489",0.0315199510992843,"PTP4A3","protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]","Small"
"ENSG00000184185",0.031431188186114,"KCNJ12","potassium inwardly rectifying channel subfamily J member 12 [Source:HGNC Symbol;Acc:HGNC:6258]","Small"
"ENSG00000137968",0.0314242863823215,"SLC44A5","solute carrier family 44 member 5 [Source:HGNC Symbol;Acc:HGNC:28524]","Small"
"ENSG00000240857",0.0314226455026454,"RDH14","retinol dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:19979]","Small"
"ENSG00000166292",0.0314101382488479,"TMEM100","transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]","Small"
"ENSG00000185198",0.0313376816460553,"PRSS57","serine protease 57 [Source:HGNC Symbol;Acc:HGNC:31397]","Small"
"ENSG00000186049",0.0311142175015606,"KRT73","keratin 73 [Source:HGNC Symbol;Acc:HGNC:28928]","Small"
"ENSG00000196876",0.0310576441102757,"SCN8A","sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]","Small"
"ENSG00000196247",0.0309740783482523,"ZNF107","zinc finger protein 107 [Source:HGNC Symbol;Acc:HGNC:12887]","Small"
"ENSG00000180549",0.0309415647747965,"FUT7","fucosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4018]","Small"
"ENSG00000090975",0.0307874670571011,"PITPNM2","phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]","Small"
"ENSG00000184619",0.0307024777098059,"KRBA2","KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989]","Small"
"ENSG00000011028",0.0306324786324786,"MRC2","mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]","Small"
"ENSG00000169432",0.0305658935279139,"SCN9A","sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]","Small"
"ENSG00000165949",0.0305343342070889,"IFI27","interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]","Small"
"ENSG00000166343",0.0305301087236094,"MSS51","MSS51 mitochondrial translational activator [Source:HGNC Symbol;Acc:HGNC:21000]","Small"
"ENSG00000181444",0.0305200432454894,"ZNF467","zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]","Small"
"ENSG00000153208",0.0304272703502024,"MERTK","MER proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7027]","Small"
"ENSG00000061676",0.0303453353798182,"NCKAP1","NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]","Small"
"ENSG00000070087",0.0302439024390244,"PFN2","profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]","Small"
"ENSG00000046653",0.0302249431897526,"GPM6B","glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]","Small"
"ENSG00000170558",0.0302210167359494,"CDH2","cadherin 2 [Source:HGNC Symbol;Acc:HGNC:1759]","Small"
"ENSG00000145794",0.0302061004333355,"MEGF10","multiple EGF like domains 10 [Source:HGNC Symbol;Acc:HGNC:29634]","Small"
"ENSG00000160791",0.0301679333457992,"CCR5","C-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1606]","Small"
"ENSG00000167286",0.0301563973207157,"CD3D","CD3 delta subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1673]","Small"
"ENSG00000177700",0.0301090909090909,"POLR2L","RNA polymerase II, I and III subunit L [Source:HGNC Symbol;Acc:HGNC:9199]","Small"
"ENSG00000110799",0.0298386593158996,"VWF","von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]","Small"
"ENSG00000229314",0.0297648459383753,"ORM1","orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]","Small"
"ENSG00000124225",0.0297647058823529,"PMEPA1","prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]","Small"
"ENSG00000133818",0.0297188276149466,"RRAS2","RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]","Small"
"ENSG00000180667",0.0297184136188853,"YOD1","YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]","Small"
"ENSG00000080845",0.0297,"DLGAP4","DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]","Small"
"ENSG00000181826",0.0294483660130719,"RELL1","RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379]","Small"
"ENSG00000137474",0.029273607748184,"MYO7A","myosin VIIA [Source:HGNC Symbol;Acc:HGNC:7606]","Small"
"ENSG00000135525",0.0292438709677419,"MAP7","microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]","Small"
"ENSG00000165879",0.0291967479674797,"FRAT1","FRAT regulator of WNT signaling pathway 1 [Source:HGNC Symbol;Acc:HGNC:3944]","Small"
"ENSG00000151929",0.0291766052129688,"BAG3","BAG cochaperone 3 [Source:HGNC Symbol;Acc:HGNC:939]","Small"
"ENSG00000154736",0.0290714285714286,"ADAMTS5","ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]","Small"
"ENSG00000106078",0.0290487791948117,"COBL","cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]","Small"
"ENSG00000134202",0.028990253411306,"GSTM3","glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]","Small"
"ENSG00000151718",0.0288977212506624,"WWC2","WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]","Small"
"ENSG00000228889",0.0288209150326797,"UBAC2-AS1","UBAC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42502]","Small"
"ENSG00000171608",0.0288176963137064,"PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]","Small"
"ENSG00000174579",0.028812030075188,"MSL2","MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544]","Small"
"ENSG00000073150",0.0286137566137566,"PANX2","pannexin 2 [Source:HGNC Symbol;Acc:HGNC:8600]","Small"
"ENSG00000167291",0.028576430976431,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]","Small"
"ENSG00000198056",0.0285284552845528,"PRIM1","DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]","Small"
"ENSG00000083444",0.0284231811239986,"PLOD1","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]","Small"
"ENSG00000142765",0.0284226977134466,"SYTL1","synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]","Small"
"ENSG00000115561",0.0284090909090909,"CHMP3","charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865]","Small"
"ENSG00000125089",0.0283870967741936,"SH3TC1","SH3 domain and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:26009]","Small"
"ENSG00000196460",0.0281819095660575,"RFX8","regulatory factor X8 [Source:HGNC Symbol;Acc:HGNC:37253]","Small"
"ENSG00000080573",0.0281780931532653,"COL5A3","collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]","Small"
"ENSG00000167895",0.0281379310344828,"TMC8","transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]","Small"
"ENSG00000165655",0.0278642574027326,"ZNF503","zinc finger protein 503 [Source:HGNC Symbol;Acc:HGNC:23589]","Small"
"ENSG00000128918",0.0278082487176548,"ALDH1A2","aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]","Small"
"ENSG00000089685",0.0277989743589744,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]","Small"
"ENSG00000134250",0.0277930359067301,"NOTCH2","notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]","Small"
"ENSG00000196411",0.0277888403248634,"EPHB4","EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]","Small"
"ENSG00000119771",0.0277261694926494,"KLHL29","kelch like family member 29 [Source:HGNC Symbol;Acc:HGNC:29404]","Small"
"ENSG00000143367",0.0276545454545455,"TUFT1","tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]","Small"
"ENSG00000145936",0.0276545454545455,"KCNMB1","potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]","Small"
"ENSG00000143110",0.0275856160770479,"C1orf162","chromosome 1 open reading frame 162 [Source:HGNC Symbol;Acc:HGNC:28344]","Small"
"ENSG00000188404",0.0275795086376697,"SELL","selectin L [Source:HGNC Symbol;Acc:HGNC:10720]","Small"
"ENSG00000056558",0.0275792812016364,"TRAF1","TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]","Small"
"ENSG00000166900",0.0275087719298246,"STX3","syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438]","Small"
"ENSG00000104723",0.0273487299233827,"TUSC3","tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]","Small"
"ENSG00000159314",0.0273307312022691,"ARHGAP27","Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]","Small"
"ENSG00000160360",0.0272674523585929,"GPSM1","G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:17858]","Small"
"ENSG00000215630",0.0272592592592593,"GUSBP9","GUSB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42323]","Small"
"ENSG00000112902",0.027240846843772,"SEMA5A","semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]","Small"
"ENSG00000123066",0.027117536140792,"MED13L","mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]","Small"
"ENSG00000138061",0.0270382849607652,"CYP1B1","cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]","Small"
"ENSG00000003436",0.026962962962963,"TFPI","tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]","Small"
"ENSG00000204010",0.0269525679914962,"IFIT1B","interferon induced protein with tetratricopeptide repeats 1B [Source:HGNC Symbol;Acc:HGNC:23442]","Small"
"ENSG00000196284",0.0269098485647025,"SUPT3H","SPT3 homolog, SAGA and STAGA complex component [Source:HGNC Symbol;Acc:HGNC:11466]","Small"
"ENSG00000136250",0.0267316872427983,"AOAH","acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]","Small"
"ENSG00000154134",0.0267142857142857,"ROBO3","roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]","Small"
"ENSG00000184730",0.0267042477252485,"APOBR","apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]","Small"
"ENSG00000143851",0.0266906337168177,"PTPN7","protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]","Small"
"ENSG00000091409",0.0266391000078191,"ITGA6","integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]","Small"
"ENSG00000177697",0.0265693213237084,"CD151","CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]","Small"
"ENSG00000143195",0.0264347826086957,"ILDR2","immunoglobulin like domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:18131]","Small"
"ENSG00000132965",0.0264135148274186,"ALOX5AP","arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]","Small"
"ENSG00000185885",0.0263023063441437,"IFITM1","interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]","Small"
"ENSG00000159176",0.0262962025804524,"CSRP1","cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]","Small"
"ENSG00000196684",0.0262196445160267,"HSH2D","hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]","Small"
"ENSG00000100427",0.0262068965517241,"MLC1","modulator of VRAC current 1 [Source:HGNC Symbol;Acc:HGNC:17082]","Small"
"ENSG00000166527",0.0261818181818182,"CLEC4D","C-type lectin domain family 4 member D [Source:HGNC Symbol;Acc:HGNC:14554]","Small"
"ENSG00000172819",0.0261405154777321,"RARG","retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]","Small"
"ENSG00000167613",0.0260691070817653,"LAIR1","leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]","Small"
"ENSG00000186352",0.0260372384529093,"ANKRD37","ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]","Small"
"ENSG00000164649",0.0258923777290045,"CDCA7L","cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]","Small"
"ENSG00000179750",0.0257948717948718,"APOBEC3B","apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]","Small"
"ENSG00000124107",0.025668449197861,"SLPI","secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]","Small"
"ENSG00000108175",0.0256,"ZMIZ1","zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]","Small"
"ENSG00000151729",0.025563133640553,"SLC25A4","solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]","Small"
"ENSG00000079337",0.0254234482758621,"RAPGEF3","Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]","Small"
"ENSG00000075340",0.0253976360717934,"ADD2","adducin 2 [Source:HGNC Symbol;Acc:HGNC:244]","Small"
"ENSG00000114013",0.0253790839616352,"CD86","CD86 molecule [Source:HGNC Symbol;Acc:HGNC:1705]","Small"
"ENSG00000164535",0.025375673788577,"DAGLB","diacylglycerol lipase beta [Source:HGNC Symbol;Acc:HGNC:28923]","Small"
"ENSG00000147576",0.0252245772803048,"ADHFE1","alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]","Small"
"ENSG00000176463",0.0252064936223352,"SLCO3A1","solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]","Small"
"ENSG00000099139",0.0251913875598086,"PCSK5","proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]","Small"
"ENSG00000167703",0.0251646311461596,"SLC43A2","solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]","Small"
"ENSG00000165071",0.0251419017763845,"TMEM71","transmembrane protein 71 [Source:HGNC Symbol;Acc:HGNC:26572]","Small"
"ENSG00000100979",0.024852847805789,"PLTP","phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]","Small"
"ENSG00000117143",0.0247474747474747,"UAP1","UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457]","Small"
"ENSG00000073111",0.0247424836601307,"MCM2","minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]","Small"
"ENSG00000007062",0.0245990388535467,"PROM1","prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]","Small"
"ENSG00000197134",0.024360434713793,"ZNF257","zinc finger protein 257 [Source:HGNC Symbol;Acc:HGNC:13498]","Small"
"ENSG00000105374",0.024340766392799,"NKG7","natural killer cell granule protein 7 [Source:HGNC Symbol;Acc:HGNC:7830]","Small"
"ENSG00000023909",0.0242707597015308,"GCLM","glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]","Small"
"ENSG00000110492",0.0242424242424242,"MDK","midkine [Source:HGNC Symbol;Acc:HGNC:6972]","Small"
"ENSG00000105866",0.0241935483870968,"SP4","Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]","Small"
"ENSG00000227268",0.0240965079365079,"KLLN","killin, p53 regulated DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:37212]","Small"
"ENSG00000138835",0.024,"RGS3","regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]","Small"
"ENSG00000124343",0.0239340284631276,"XG","Xg glycoprotein (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:12806]","Small"
"ENSG00000141582",0.0239166666666667,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]","Small"
"ENSG00000024526",0.0238333333333333,"DEPDC1","DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]","Small"
"ENSG00000182472",0.0237956090928374,"CAPN12","calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]","Small"
"ENSG00000186638",0.0237340078262176,"KIF24","kinesin family member 24 [Source:HGNC Symbol;Acc:HGNC:19916]","Small"
"ENSG00000205744",0.023727252637802,"DENND1C","DENN domain containing 1C [Source:HGNC Symbol;Acc:HGNC:26225]","Small"
"ENSG00000173918",0.0237006557450021,"C1QTNF1","C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]","Small"
"ENSG00000145358",0.0236646382691008,"DDIT4L","DNA damage inducible transcript 4 like [Source:HGNC Symbol;Acc:HGNC:30555]","Small"
"ENSG00000204219",0.0236370351033031,"TCEA3","transcription elongation factor A3 [Source:HGNC Symbol;Acc:HGNC:11615]","Small"
"ENSG00000103942",0.0236307692307692,"HOMER2","homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]","Small"
"ENSG00000112984",0.0236260792542209,"KIF20A","kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]","Small"
"ENSG00000122778",0.0236113925934151,"KIAA1549","KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]","Small"
"ENSG00000183918",0.0235733005944162,"SH2D1A","SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]","Small"
"ENSG00000004809",0.023568398593369,"SLC22A16","solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302]","Small"
"ENSG00000172071",0.0235636660123957,"EIF2AK3","eukaryotic translation initiation factor 2 alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:3255]","Small"
"ENSG00000243478",0.0235495686024121,"AOX2P","aldehyde oxidase 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:18450]","Small"
"ENSG00000179855",0.0235483377018441,"GIPC3","GIPC PDZ domain containing family member 3 [Source:HGNC Symbol;Acc:HGNC:18183]","Small"
"ENSG00000132405",0.0235410628019324,"TBC1D14","TBC1 domain family member 14 [Source:HGNC Symbol;Acc:HGNC:29246]","Small"
"ENSG00000134508",0.0235395859130319,"CABLES1","Cdk5 and Abl enzyme substrate 1 [Source:HGNC Symbol;Acc:HGNC:25097]","Small"
"ENSG00000138119",0.02352441784259,"MYOF","myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]","Small"
"ENSG00000107099",0.0234723061996982,"DOCK8","dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]","Small"
"ENSG00000198598",0.0234073684131929,"MMP17","matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]","Small"
"ENSG00000254726",0.0233822796670538,"MEX3A","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]","Small"
"ENSG00000172264",0.0232689946279447,"MACROD2","mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126]","Small"
"ENSG00000101000",0.0232111551155115,"PROCR","protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]","Small"
"ENSG00000235162",0.0231829238153436,"C12orf75","chromosome 12 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:35164]","Small"
"ENSG00000150995",0.0231697468574496,"ITPR1","inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]","Small"
"ENSG00000165349",0.0231296692007397,"SLC7A3","solute carrier family 7 member 3 [Source:HGNC Symbol;Acc:HGNC:11061]","Small"
"ENSG00000128040",0.0231291513603223,"SPINK2","serine peptidase inhibitor Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]","Small"
"ENSG00000146555",0.0231090629800307,"SDK1","sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]","Small"
"ENSG00000245532",0.0230197005791679,"NEAT1","nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]","Small"
"ENSG00000104361",0.0229411764705882,"NIPAL2","NIPA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25854]","Small"
"ENSG00000105967",0.0229266986214202,"TFEC","transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]","Small"
"ENSG00000105205",0.0229170975813176,"CLC","Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:HGNC:2014]","Small"
"ENSG00000160223",0.0228705882352941,"ICOSLG","inducible T cell costimulator ligand [Source:HGNC Symbol;Acc:HGNC:17087]","Small"
"ENSG00000162881",0.0228017717203347,"OXER1","oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]","Small"
"ENSG00000106070",0.0227855365246669,"GRB10","growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]","Small"
"ENSG00000163069",0.0227272727272727,"SGCB","sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]","Small"
"ENSG00000183580",0.0226603475513429,"FBXL7","F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]","Small"
"ENSG00000167513",0.0226086956521739,"CDT1","chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]","Small"
"ENSG00000163093",0.0225215193018057,"BBS5","Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]","Small"
