"","importance","Ens_id","description","Category"
"ENSG00000181830",0.0188078431372549,"SLC35C1","solute carrier family 35 member C1 [Source:HGNC Symbol;Acc:HGNC:20197]","Small"
"ENSG00000101335",0.0187787659484481,"MYL9","myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]","Small"
"ENSG00000160856",0.0187478471745596,"FCRL3","Fc receptor like 3 [Source:HGNC Symbol;Acc:HGNC:18506]","Small"
"ENSG00000152213",0.0186685714285714,"ARL11","ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]","Small"
"ENSG00000187634",0.0186038454831475,"SAMD11","sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]","Small"
"ENSG00000116544",0.0185263157894737,"DLGAP3","DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]","Small"
"ENSG00000223806",0.0184561403508772,"LINC00114","long intergenic non-protein coding RNA 114 [Source:HGNC Symbol;Acc:HGNC:1265]","Small"
"ENSG00000147955",0.0184375,"SIGMAR1","sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]","Small"
"ENSG00000249948",0.0184126984126984,"GBA3","glucosylceramidase beta 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:19069]","Small"
"ENSG00000104147",0.0183714285714286,"OIP5","Opa interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:20300]","Small"
"ENSG00000158186",0.0183606557377049,"MRAS","muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227]","Small"
"ENSG00000235162",0.0183606557377049,"C12orf75","chromosome 12 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:35164]","Small"
"ENSG00000162881",0.0183333333333333,"OXER1","oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]","Small"
"ENSG00000231607",0.0183174825174824,"DLEU2","deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748]","Small"
"ENSG00000073111",0.0183050847457627,"MCM2","minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]","Small"
"ENSG00000129595",0.0183050847457627,"EPB41L4A","erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:HGNC:13278]","Small"
"ENSG00000198939",0.0182890077243018,"ZFP2","ZFP2 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26138]","Small"
"ENSG00000186810",0.0182820512820513,"CXCR3","C-X-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:4540]","Small"
"ENSG00000081853",0.0182456140350877,"PCDHGA2","protocadherin gamma subfamily A, 2 [Source:HGNC Symbol;Acc:HGNC:8700]","Small"
"ENSG00000141232",0.0182262607905497,"TOB1","transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]","Small"
"ENSG00000186187",0.0182,"ZNRF1","zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]","Small"
"ENSG00000159788",0.0181661476868328,"RGS12","regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]","Small"
"ENSG00000149636",0.0181481481481482,"DSN1","DSN1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:16165]","Small"
"ENSG00000186583",0.0181481481481482,"SPATC1","spermatogenesis and centriole associated 1 [Source:HGNC Symbol;Acc:HGNC:30510]","Small"
"ENSG00000106327",0.0181132075471698,"TFR2","transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]","Small"
"ENSG00000111602",0.0180769230769231,"TIMELESS","timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]","Small"
"ENSG00000113657",0.0180392156862745,"DPYSL3","dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]","Small"
"ENSG00000160746",0.0180263758243,"ANO10","anoctamin 10 [Source:HGNC Symbol;Acc:HGNC:25519]","Small"
"ENSG00000197599",0.018,"CCDC154","coiled-coil domain containing 154 [Source:HGNC Symbol;Acc:HGNC:34454]","Small"
"ENSG00000166349",0.0179473241441792,"RAG1","recombination activating 1 [Source:HGNC Symbol;Acc:HGNC:9831]","Small"
"ENSG00000027869",0.0179166666666667,"SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]","Small"
"ENSG00000153404",0.0178539682539682,"PLEKHG4B","pleckstrin homology and RhoGEF domain containing G4B [Source:HGNC Symbol;Acc:HGNC:29399]","Small"
"ENSG00000204131",0.0178444444444444,"NHSL2","NHS like 2 [Source:HGNC Symbol;Acc:HGNC:33737]","Small"
"ENSG00000116127",0.0178443431160119,"ALMS1","ALMS1 centrosome and basal body associated protein [Source:HGNC Symbol;Acc:HGNC:428]","Small"
"ENSG00000106565",0.0177777777777778,"TMEM176B","transmembrane protein 176B [Source:HGNC Symbol;Acc:HGNC:29596]","Small"
"ENSG00000078808",0.0177464865027536,"SDF4","stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188]","Small"
"ENSG00000115415",0.0177272727272727,"STAT1","signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]","Small"
"ENSG00000171680",0.0177052631578947,"PLEKHG5","pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]","Small"
"ENSG00000129116",0.0176190476190476,"PALLD","palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]","Small"
"ENSG00000130158",0.0174385964912281,"DOCK6","dedicator of cytokinesis 6 [Source:HGNC Symbol;Acc:HGNC:19189]","Small"
"ENSG00000128011",0.01716,"LRFN1","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]","Small"
"ENSG00000013392",0.0171428571428571,"RWDD2A","RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]","Small"
"ENSG00000117676",0.0170692431561997,"RPS6KA1","ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]","Small"
"ENSG00000047230",0.0170433244916004,"CTPS2","CTP synthase 2 [Source:HGNC Symbol;Acc:HGNC:2520]","Small"
"ENSG00000052749",0.0168687943262412,"RRP12","ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100]","Small"
"ENSG00000176728",0.0168632478632479,"TTTY14","testis-specific transcript, Y-linked 14 [Source:HGNC Symbol;Acc:HGNC:18495]","Small"
"ENSG00000157227",0.0167916666666667,"MMP14","matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]","Small"
"ENSG00000174791",0.0167532467532468,"RIN1","Ras and Rab interactor 1 [Source:HGNC Symbol;Acc:HGNC:18749]","Small"
"ENSG00000180938",0.0167142857142857,"ZNF572","zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]","Small"
"ENSG00000021300",0.0165812807881773,"PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]","Small"
"ENSG00000237649",0.0164616632860041,"KIFC1","kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]","Small"
"ENSG00000100505",0.0159169075427626,"TRIM9","tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]","Small"
"ENSG00000255152",0.0159157894736842,"MSH5-SAPCD1","MSH5-SAPCD1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41994]","Small"
"ENSG00000198752",0.0158932092899574,"CDC42BPB","CDC42 binding protein kinase beta [Source:HGNC Symbol;Acc:HGNC:1738]","Small"
"ENSG00000157557",0.0158888888888889,"ETS2","ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]","Small"
"ENSG00000072195",0.0158751497266658,"SPEG","striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]","Small"
"ENSG00000139187",0.015846592080482,"KLRG1","killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]","Small"
"ENSG00000175183",0.0158102930064538,"CSRP2","cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]","Small"
"ENSG00000150687",0.0157458924285655,"PRSS23","serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]","Small"
"ENSG00000116285",0.0157365134780659,"ERRFI1","ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]","Small"
"ENSG00000153563",0.0157347459396894,"CD8A","CD8 subunit alpha [Source:HGNC Symbol;Acc:HGNC:1706]","Small"
"ENSG00000166813",0.0156658405272441,"KIF7","kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]","Small"
"ENSG00000046653",0.0156235294117647,"GPM6B","glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]","Small"
"ENSG00000143578",0.015613151045598,"CREB3L4","cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854]","Small"
"ENSG00000167077",0.0155715667311412,"MEI1","meiotic double-stranded break formation protein 1 [Source:HGNC Symbol;Acc:HGNC:28613]","Small"
"ENSG00000153208",0.0155650057196521,"MERTK","MER proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7027]","Small"
"ENSG00000146005",0.0155172921198334,"PSD2","pleckstrin and Sec7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19092]","Small"
"ENSG00000175130",0.0154434782608696,"MARCKSL1","MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142]","Small"
"ENSG00000205309",0.0154229508196721,"NT5M","5',3'-nucleotidase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:15769]","Small"
"ENSG00000120802",0.0154032644382168,"TMPO","thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]","Small"
"ENSG00000196924",0.0154018691588785,"FLNA","filamin A [Source:HGNC Symbol;Acc:HGNC:3754]","Small"
"ENSG00000181274",0.0153898788310763,"FRAT2","FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]","Small"
"ENSG00000141582",0.0153789473684211,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]","Small"
"ENSG00000166165",0.0153117483811286,"CKB","creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]","Small"
"ENSG00000133056",0.0153004943047496,"PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]","Small"
"ENSG00000116824",0.0153,"CD2","CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]","Small"
"ENSG00000176171",0.0152619047619048,"BNIP3","BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]","Small"
"ENSG00000080644",0.0152445582586427,"CHRNA3","cholinergic receptor nicotinic alpha 3 subunit [Source:HGNC Symbol;Acc:HGNC:1957]","Small"
"ENSG00000024422",0.0152296296296296,"EHD2","EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]","Small"
"ENSG00000144791",0.0152260866281485,"LIMD1","LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]","Small"
"ENSG00000168843",0.0151111111111111,"FSTL5","follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]","Small"
"ENSG00000158747",0.0151041666666667,"NBL1","NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]","Small"
"ENSG00000095777",0.0150985915492958,"MYO3A","myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]","Small"
"ENSG00000025708",0.0150857142857143,"TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]","Small"
"ENSG00000164440",0.0150456140350877,"TXLNB","taxilin beta [Source:HGNC Symbol;Acc:HGNC:21617]","Small"
"ENSG00000136856",0.0150153846153846,"SLC2A8","solute carrier family 2 member 8 [Source:HGNC Symbol;Acc:HGNC:13812]","Small"
"ENSG00000066056",0.0150089445438283,"TIE1","tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]","Small"
"ENSG00000079215",0.015,"SLC1A3","solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]","Small"
"ENSG00000186472",0.0149776100628931,"PCLO","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]","Small"
"ENSG00000085999",0.0149508196721311,"RAD54L","RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]","Small"
"ENSG00000104921",0.0149333333333333,"FCER2","Fc epsilon receptor II [Source:HGNC Symbol;Acc:HGNC:3612]","Small"
"ENSG00000171988",0.0149333333333333,"JMJD1C","jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]","Small"
"ENSG00000180089",0.0149152542372881,"TMEM86B","transmembrane protein 86B [Source:HGNC Symbol;Acc:HGNC:28448]","Small"
"ENSG00000164543",0.0148965517241379,"STK17A","serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]","Small"
"ENSG00000198796",0.014892402152526,"ALPK2","alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]","Small"
"ENSG00000148288",0.0148771929824561,"GBGT1","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group) [Source:HGNC Symbol;Acc:HGNC:20460]","Small"
"ENSG00000256797",0.014846511627907,"KLRF2","killer cell lectin like receptor F2 [Source:HGNC Symbol;Acc:HGNC:37646]","Small"
"ENSG00000124785",0.0148363636363636,"NRN1","neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]","Small"
"ENSG00000089472",0.0148148148148148,"HEPH","hephaestin [Source:HGNC Symbol;Acc:HGNC:4866]","Small"
"ENSG00000196465",0.0148148148148148,"MYL6B","myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]","Small"
"ENSG00000143226",0.0148,"FCGR2A","Fc gamma receptor IIa [Source:HGNC Symbol;Acc:HGNC:3616]","Small"
"ENSG00000146540",0.0147924528301887,"C7orf50","chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]","Small"
"ENSG00000133687",0.0147692307692308,"TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1 [Source:HGNC Symbol;Acc:HGNC:24099]","Small"
"ENSG00000131067",0.0147588874453431,"GGT7","gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]","Small"
"ENSG00000172247",0.0147450980392157,"C1QTNF4","C1q and TNF related 4 [Source:HGNC Symbol;Acc:HGNC:14346]","Small"
"ENSG00000169016",0.0147368421052632,"E2F6","E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]","Small"
"ENSG00000088305",0.01472,"DNMT3B","DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]","Small"
"ENSG00000165521",0.0146938775510204,"EML5","EMAP like 5 [Source:HGNC Symbol;Acc:HGNC:18197]","Small"
"ENSG00000163110",0.0146382978723404,"PDLIM5","PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]","Small"
"ENSG00000134215",0.0145179140345485,"VAV3","vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]","Small"
"ENSG00000134575",0.0145116279069767,"ACP2","acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]","Small"
"ENSG00000105205",0.0145004909983633,"CLC","Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:HGNC:2014]","Small"
"ENSG00000183785",0.0144912280701754,"TUBA8","tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]","Small"
"ENSG00000140463",0.0144390243902439,"BBS4","Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]","Small"
"ENSG00000198959",0.0143326255251765,"TGM2","transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]","Small"
"ENSG00000130037",0.0143157894736842,"KCNA5","potassium voltage-gated channel subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:6224]","Small"
"ENSG00000079739",0.0142702702702703,"PGM1","phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]","Small"
"ENSG00000134250",0.0142222222222222,"NOTCH2","notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]","Small"
"ENSG00000187091",0.0142222222222222,"PLCD1","phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]","Small"
"ENSG00000204219",0.0142222222222222,"TCEA3","transcription elongation factor A3 [Source:HGNC Symbol;Acc:HGNC:11615]","Small"
"ENSG00000215045",0.0141714285714286,"GRID2IP","Grid2 interacting protein [Source:HGNC Symbol;Acc:HGNC:18464]","Small"
"ENSG00000175874",0.0141136456187056,"CREG2","cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]","Small"
"ENSG00000159176",0.0141025641025641,"CSRP1","cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]","Small"
"ENSG00000151491",0.0140903225806452,"EPS8","epidermal growth factor receptor pathway substrate 8 [Source:HGNC Symbol;Acc:HGNC:3420]","Small"
"ENSG00000100814",0.0140676328502415,"CCNB1IP1","cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]","Small"
"ENSG00000171246",0.0140606060606061,"NPTX1","neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952]","Small"
"ENSG00000062822",0.014,"POLD1","DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]","Small"
"ENSG00000145708",0.014,"CRHBP","corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]","Small"
"ENSG00000102098",0.0139971373958952,"SCML2","Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]","Small"
"ENSG00000155974",0.0139354838709677,"GRIP1","glutamate receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18708]","Small"
"ENSG00000251322",0.0138666666666667,"SHANK3","SH3 and multiple ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:14294]","Small"
"ENSG00000088325",0.0138428571428571,"TPX2","TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]","Small"
"ENSG00000159640",0.0138056052474657,"ACE","angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]","Small"
"ENSG00000112902",0.0138,"SEMA5A","semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]","Small"
"ENSG00000138080",0.0134236999147485,"EMILIN1","elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]","Small"
"ENSG00000105486",0.0134196078431373,"LIG1","DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]","Small"
"ENSG00000244617",0.0133333333333333,"ASPRV1","aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321]","Small"
"ENSG00000103187",0.0132952978056426,"COTL1","coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]","Small"
"ENSG00000141574",0.0132173913043478,"SECTM1","secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]","Small"
"ENSG00000186866",0.0131861510185049,"POFUT2","protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]","Small"
"ENSG00000160447",0.0131577671697114,"PKN3","protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]","Small"
"ENSG00000164932",0.0130941326781026,"CTHRC1","collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]","Small"
"ENSG00000171291",0.0130909090909091,"ZNF439","zinc finger protein 439 [Source:HGNC Symbol;Acc:HGNC:20873]","Small"
"ENSG00000073712",0.0129840416870217,"FERMT2","FERM domain containing kindlin 2 [Source:HGNC Symbol;Acc:HGNC:15767]","Small"
"ENSG00000187942",0.012952380952381,"LDLRAD2","low density lipoprotein receptor class A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32071]","Small"
"ENSG00000074416",0.0128745647950449,"MGLL","monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]","Small"
"ENSG00000105270",0.012801932635266,"CLIP3","CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]","Small"
"ENSG00000106366",0.0128,"SERPINE1","serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]","Small"
"ENSG00000207392",0.0128,"SNORA20","small nucleolar RNA, H/ACA box 20 [Source:HGNC Symbol;Acc:HGNC:32610]","Small"
"ENSG00000175899",0.0127460317460317,"A2M","alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]","Small"
"ENSG00000150967",0.0126094614124675,"ABCB9","ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]","Small"
"ENSG00000196628",0.0124564240790656,"TCF4","transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]","Small"
"ENSG00000081237",0.0124527796640862,"PTPRC","protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]","Small"
"ENSG00000185527",0.0124275491949911,"PDE6G","phosphodiesterase 6G [Source:HGNC Symbol;Acc:HGNC:8789]","Small"
"ENSG00000112039",0.0123882352941176,"FANCE","FA complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]","Small"
"ENSG00000105426",0.0122352941176471,"PTPRS","protein tyrosine phosphatase receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]","Small"
"ENSG00000184271",0.0121191489361702,"POU6F1","POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]","Small"
"ENSG00000123700",0.0121189460962051,"KCNJ2","potassium inwardly rectifying channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]","Small"
"ENSG00000065485",0.012052380952381,"PDIA5","protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]","Small"
"ENSG00000167476",0.0120470588235294,"JSRP1","junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:24963]","Small"
"ENSG00000105227",0.0119787216566679,"PRX","periaxin [Source:HGNC Symbol;Acc:HGNC:13797]","Small"
"ENSG00000204634",0.01196,"TBC1D8","TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791]","Small"
"ENSG00000123243",0.0119520253978901,"ITIH5","inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]","Small"
"ENSG00000184730",0.0119387755102041,"APOBR","apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]","Small"
"ENSG00000143153",0.0119378238341969,"ATP1B1","ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]","Small"
"ENSG00000130176",0.0119323308270677,"CNN1","calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]","Small"
"ENSG00000255072",0.0119137254901961,"PIGY","phosphatidylinositol glycan anchor biosynthesis class Y [Source:HGNC Symbol;Acc:HGNC:28213]","Small"
"ENSG00000173917",0.0118980987266702,"HOXB2","homeobox B2 [Source:HGNC Symbol;Acc:HGNC:5113]","Small"
"ENSG00000182557",0.0118970496590282,"SPNS3","SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative) [Source:HGNC Symbol;Acc:HGNC:28433]","Small"
"ENSG00000197712",0.0118958668427949,"FAM114A1","family with sequence similarity 114 member A1 [Source:HGNC Symbol;Acc:HGNC:25087]","Small"
"ENSG00000145506",0.0118936170212766,"NKD2","NKD inhibitor of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:17046]","Small"
"ENSG00000010671",0.0118845004828197,"BTK","Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]","Small"
"ENSG00000197879",0.0118752665150096,"MYO1C","myosin IC [Source:HGNC Symbol;Acc:HGNC:7597]","Small"
"ENSG00000184261",0.0118748065387158,"KCNK12","potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]","Small"
"ENSG00000100243",0.0118729784366577,"CYB5R3","cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873]","Small"
"ENSG00000161888",0.0118696904554529,"SPC24","SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913]","Small"
"ENSG00000158089",0.0118596036533609,"GALNT14","polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]","Small"
"ENSG00000051128",0.0118501257084675,"HOMER3","homer scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:17514]","Small"
"ENSG00000131203",0.0118345279862801,"IDO1","indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]","Small"
"ENSG00000198417",0.0118305319914892,"MT1F","metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]","Small"
"ENSG00000081913",0.0118232540886131,"PHLPP1","PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:20610]","Small"
"ENSG00000183287",0.0118202825934675,"CCBE1","collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]","Small"
"ENSG00000164649",0.0118193176239568,"CDCA7L","cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]","Small"
"ENSG00000168056",0.0118161820635504,"LTBP3","latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]","Small"
"ENSG00000128918",0.0118073319816774,"ALDH1A2","aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]","Small"
"ENSG00000187955",0.0117876229034124,"COL14A1","collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]","Small"
"ENSG00000050405",0.011778859767257,"LIMA1","LIM domain and actin binding 1 [Source:HGNC Symbol;Acc:HGNC:24636]","Small"
"ENSG00000257923",0.0117752756274924,"CUX1","cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]","Small"
"ENSG00000112218",0.0117663101604278,"GPR63","G protein-coupled receptor 63 [Source:HGNC Symbol;Acc:HGNC:13302]","Small"
"ENSG00000156398",0.0117662141779789,"SFXN2","sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]","Small"
"ENSG00000071564",0.0117518610421836,"TCF3","transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11633]","Small"
"ENSG00000239306",0.0117490005604334,"RBM14","RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]","Small"
"ENSG00000162722",0.0116890566037736,"TRIM58","tripartite motif containing 58 [Source:HGNC Symbol;Acc:HGNC:24150]","Small"
"ENSG00000184113",0.0116603773584906,"CLDN5","claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]","Small"
"ENSG00000108556",0.0116504854368932,"CHRNE","cholinergic receptor nicotinic epsilon subunit [Source:HGNC Symbol;Acc:HGNC:1966]","Small"
"ENSG00000175573",0.0116495238095238,"C11orf68","chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801]","Small"
"ENSG00000101439",0.0116350561797753,"CST3","cystatin C [Source:HGNC Symbol;Acc:HGNC:2475]","Small"
"ENSG00000171451",0.0116343046986236,"DSEL","dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]","Small"
"ENSG00000253953",0.0116116959064328,"PCDHGB4","protocadherin gamma subfamily B, 4 [Source:HGNC Symbol;Acc:HGNC:8711]","Small"
"ENSG00000167613",0.0116086956521739,"LAIR1","leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]","Small"
"ENSG00000156642",0.011607201309329,"NPTN","neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]","Small"
